Lease Details,,,,,,,,,,,,,,,,,,,
Version 3.0,,,,,,,,,,,,,,,,,,,
As Of: 2017-06-26,,,,,,,,,,,,,,,,,,,
property_code,lease_code,unit_code,resident_name,resident_code,resident_cell_phone,resident_home_phone,resident_email,resident_status,market_rent,lease_sign,lease_start,lease_end,move_in,move_out,notice_given,notice_type,actual_rent,number_of_occupants,renewal_status
1171,240446,107,"Jenkins, Jesse",t0231721,0,9792519071,jessiejenkins@att.net,Current Resident,938,7/1/2006,1/1/2011,1/31/2012,7/1/2006,,,,760,2,Renewal
1171,125188,107,"Jenkins, Jesse",t0231721,0,9792519071,jessiejenkins@att.net,Current Resident,938,7/1/2006,1/1/2009,12/31/2009,7/1/2006,,,,740,2,Renewal
1171,33197,107,"Jenkins, Jesse",t0231721,0,9792519071,jessiejenkins@att.net,Current Resident,938,7/1/2006,7/1/2006,6/30/2007,7/1/2006,,,,660,2,New Tenant
1171,68819,107,"Jenkins, Jesse",t0231721,0,9792519071,jessiejenkins@att.net,Current Resident,938,7/1/2006,7/1/2007,12/31/2007,7/1/2006,,,,700,2,Renewal
1171,675000,107,"Jenkins, Jesse",t0231721,0,9792519071,jessiejenkins@att.net,Current Resident,938,7/1/2006,1/1/2017,12/31/2017,7/1/2006,,,,910,2,Renewal
1171,88371,107,"Jenkins, Jesse",t0231721,0,9792519071,jessiejenkins@att.net,Current Resident,938,7/1/2006,1/1/2008,1/31/2009,7/1/2006,,,,0,2,Renewal
1171,415387,107,"Jenkins, Jesse",t0231721,0,9792519071,jessiejenkins@att.net,Current Resident,938,7/1/2006,1/1/2014,12/31/2016,7/1/2006,,,,0,2,Renewal
1088,33463,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2005,8/15/2006,8/9/2002,,,,490,1,New Tenant
1088,458338,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2014,8/31/2015,8/9/2002,,,,605,1,Renewal
1088,149304,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2009,8/15/2010,8/9/2002,,,,540,1,Renewal
1088,304179,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2012,8/15/2013,8/9/2002,,,,580,1,Renewal
1088,622260,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/1/2016,7/31/2017,8/9/2002,,,,674,1,Renewal
1088,34978,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/17/2006,8/15/2007,8/9/2002,,,,490,1,Renewal
1088,249759,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2011,8/15/2012,8/9/2002,,,,560,1,Renewal
1088,726064,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/1/2017,7/27/2018,8/9/2002,,,,674,1,Renewal
1088,110213,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2008,8/15/2009,8/9/2002,,,,520,1,Renewal
1088,548976,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,9/5/2015,7/31/2016,8/9/2002,,,,649,1,Renewal
1088,201240,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2010,8/15/2011,8/9/2002,,,,540,1,Renewal
1088,73385,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2007,8/15/2008,8/9/2002,,,,500,1,Renewal
1088,361260,901,"Wells, Maurice",t0235821,,,,Current Resident,694,8/1/2005,8/16/2013,7/31/2016,8/9/2002,,,,0,1,Renewal
1270,123875,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,11/1/2008,10/31/2009,10/1/2006,,,,769,2,Renewal
1270,425728,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,3/1/2014,3/31/2015,10/1/2006,,,,865,2,Renewal
1270,594394,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,4/1/2016,3/31/2017,10/1/2006,,,,960,2,Renewal
1270,661694,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,4/1/2017,3/31/2018,10/1/2006,,,,1050,2,Renewal
1270,41783,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,10/1/2006,10/31/2007,10/1/2006,,,,749,2,New Tenant
1270,163207,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,11/1/2009,11/30/2010,10/1/2006,,,,840,2,Renewal
1270,274944,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,12/1/2011,1/31/2013,10/1/2006,,,,845,2,Renewal
1270,78995,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,11/1/2007,10/31/2008,10/1/2006,,,,769,2,Renewal
1270,341080,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,2/1/2013,2/28/2014,10/1/2006,,,,845,2,Renewal
1270,220764,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,12/1/2010,11/30/2011,10/1/2006,,,,840,2,Renewal
1270,510128,137,"Nieves, Franklina",t0254353,4094575011,4094574277,nievesfranklina13@gmail.com,Current Resident,1050,9/30/2006,4/1/2015,3/31/2016,10/1/2006,,,,870,2,Renewal
1270,74127,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,9/1/2007,9/30/2008,3/1/2007,,,,709,2,Renewal
1270,117707,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,10/1/2008,9/30/2009,3/1/2007,,,,729,2,Renewal
1270,706880,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,5/1/2017,4/26/2018,3/1/2007,,,,837,2,Renewal
1270,53914,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,3/1/2007,8/31/2007,3/1/2007,,,,699,2,New Tenant
1270,294413,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,5/1/2012,2/28/2013,3/1/2007,,,,780,2,Renewal
1270,350483,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,4/1/2013,3/31/2014,3/1/2007,,,,790,2,Renewal
1270,217367,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,10/1/2010,10/31/2011,3/1/2007,,,,780,2,Renewal
1270,273951,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,11/1/2011,4/30/2012,3/1/2007,,,,780,2,Renewal
1270,519463,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,5/1/2015,4/30/2016,3/1/2007,,,,855,2,Renewal
1270,601587,96,"Johnson, Terrice",t0275861,,,terricejohnson96@gmail.com,Current Resident,960,3/1/2007,5/1/2016,4/30/2017,3/1/2007,,,,885,2,Renewal
1154,306299,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,6/1/2012,5/31/2013,7/2/2003,,,Regular,761,2,Renewal
1154,28070,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,5/1/2006,4/30/2007,7/2/2003,,,Regular,625,2,New Tenant
1154,199640,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,6/1/2010,6/30/2011,7/2/2003,,,Regular,717,2,Renewal
1154,437103,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,6/1/2014,5/31/2015,7/2/2003,,,Regular,784,2,Renewal
1154,56856,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,5/1/2007,4/30/2008,7/2/2003,,,Regular,635,2,Renewal
1154,252043,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,7/1/2011,5/31/2012,7/2/2003,,,Regular,753,2,Renewal
1154,604373,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,6/1/2016,5/31/2017,7/2/2003,,,Regular,739,2,Renewal
1154,516016,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,6/1/2015,5/31/2016,7/2/2003,,,Regular,729,2,Renewal
1154,96712,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,5/1/2008,4/30/2009,7/2/2003,,,Regular,645,2,Renewal
1154,140464,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,5/1/2009,4/30/2010,7/2/2003,,,Regular,688,2,Renewal
1154,361204,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,6/1/2013,5/31/2014,7/2/2003,,,Regular,796,2,Renewal
1154,705678,121,"Unger, Mary Anne",t0199832,9038744856,9038744856,unger.mary.anne@gmail.com,Current Resident,796,5/1/2006,6/1/2017,6/30/2018,7/2/2003,,,Regular,749,2,Renewal
1154,236179,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/1/2011,3/31/2012,2/11/1997,,,,753,1,Renewal
1154,599797,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/30/2016,4/29/2017,2/11/1997,,,,702,1,Renewal
1154,340908,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/1/2013,3/31/2014,2/11/1997,,,,789,1,Renewal
1154,133601,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/1/2009,3/31/2010,2/11/1997,,,,686,1,Renewal
1154,93787,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,3/1/2008,3/31/2009,2/11/1997,,,,645,1,Renewal
1154,290747,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/1/2012,3/31/2013,2/11/1997,,,,757,1,Renewal
1154,28102,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,3/1/2006,2/29/2008,2/11/1997,,,,600,1,New Tenant
1154,704251,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/30/2017,5/29/2018,2/11/1997,,,,712,1,Renewal
1154,203622,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/1/2010,3/31/2011,2/11/1997,,,,708,1,Renewal
1154,507405,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/30/2015,4/29/2016,2/11/1997,,,,687,1,Renewal
1154,417577,215,"Jackson, Debra",t0199866,9038750453,9038750453,,Current Resident,786,3/1/2006,4/1/2014,4/30/2015,2/11/1997,,,,0,1,Renewal
1021,219021,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2010,10/31/2011,10/15/2005,,,,485,1,Renewal
1046,34553,208,"Sanchez, **Cristina",t0191923,9035906698,9035906849,crisita33@hotmail.com,Current Resident,640,8/1/2005,8/1/2006,7/31/2007,8/1/2002,,,,465,2,Renewal
1046,503101,208,"Sanchez, **Cristina",t0191923,9035906698,9035906849,crisita33@hotmail.com,Current Resident,640,8/1/2005,3/1/2015,2/29/2016,8/1/2002,,,,656,2,Renewal
1046,662965,208,"Sanchez, **Cristina",t0191923,9035906698,9035906849,crisita33@hotmail.com,Current Resident,640,8/1/2005,3/1/2017,2/28/2018,8/1/2002,,,,595,2,Renewal
1046,322575,208,"Sanchez, **Cristina",t0191923,9035906698,9035906849,crisita33@hotmail.com,Current Resident,640,8/1/2005,9/1/2012,8/31/2013,8/1/2002,,,,613,2,Renewal
1046,150917,208,"Sanchez, **Cristina",t0191923,9035906698,9035906849,crisita33@hotmail.com,Current Resident,640,8/1/2005,9/1/2009,8/31/2010,8/1/2002,,,,490,2,Renewal
1046,70519,208,"Sanchez, **Cristina",t0191923,9035906698,9035906849,crisita33@hotmail.com,Current Resident,640,8/1/2005,8/1/2007,8/31/2008,8/1/2002,,,,490,2,Renewal
1046,262925,208,"Sanchez, **Cristina",t0191923,9035906698,9035906849,crisita33@hotmail.com,Current Resident,640,8/1/2005,9/1/2011,8/31/2012,8/1/2002,,,,510,2,Renewal
1021,126943,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2009,1/31/2010,10/1/1998,,,,545,2,Renewal
1021,572399,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2016,1/31/2017,10/1/1998,,,,665,2,Renewal
1021,224768,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2011,1/31/2012,10/1/1998,,,,605,2,Renewal
1021,415409,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2014,1/31/2015,10/1/1998,,,,635,2,Renewal
1021,28333,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,10/1/2005,9/30/2006,10/1/1998,,,,465,2,New Tenant
1021,675260,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2017,2/28/2018,10/1/1998,,,,695,2,Renewal
1021,284696,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2012,1/31/2013,10/1/1998,,,,615,2,Renewal
1021,53629,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/21/2007,1/31/2008,10/1/1998,,,,480,2,Renewal
1021,173988,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2010,1/31/2011,10/1/1998,,,,545,2,Renewal
1021,89529,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2008,1/31/2009,10/1/1998,,,,485,2,Renewal
1021,338282,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2013,1/31/2014,10/1/1998,,,,625,2,Renewal
1021,493478,23411A,"Rios, Faustino",t0202065,,9208035075,deinaliborio@yahoo.com,Current Resident,710,10/1/2005,2/1/2015,1/31/2016,10/1/1998,,,,645,2,Renewal
1176,319612,28,"Hoskins, Ruben",t0205841,3187801000,3187464388,,Current Resident,767,5/1/2006,9/1/2012,9/30/2013,9/14/2001,,,,865,2,Renewal
1176,537021,28,"Hoskins, Ruben",t0205841,3187801000,3187464388,,Current Resident,767,5/1/2006,9/1/2015,2/29/2016,9/14/2001,,,,837,2,Renewal
1176,65134,28,"Hoskins, Ruben",t0205841,3187801000,3187464388,,Current Resident,767,5/1/2006,5/2/2007,7/31/2008,9/14/2001,,,,745,2,Renewal
1176,183059,28,"Hoskins, Ruben",t0205841,3187801000,3187464388,,Current Resident,767,5/1/2006,2/1/2010,1/31/2011,9/14/2001,,,,770,2,Renewal
1176,291783,28,"Hoskins, Ruben",t0205841,3187801000,3187464388,,Current Resident,767,5/1/2006,3/1/2012,8/30/2012,9/14/2001,,,,851,2,Renewal
1021,554095,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2015,10/31/2016,10/15/2005,,,,525,1,Renewal
1021,647838,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2016,10/31/2017,10/15/2005,,,,560,1,Renewal
1021,389183,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2013,10/31/2014,10/15/2005,,,,510,1,Renewal
1021,164288,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2009,10/31/2010,10/15/2005,,,,450,1,Renewal
1021,272630,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2011,10/31/2012,10/15/2005,,,,490,1,Renewal
1021,328685,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2012,10/31/2013,10/15/2005,,,,500,1,Renewal
1021,78606,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2007,10/31/2008,10/15/2005,,,,410,1,Renewal
1021,28349,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,10/15/2005,10/31/2007,10/15/2005,,,,395,1,New Tenant
1021,472448,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2014,10/31/2015,10/15/2005,,,,515,1,Renewal
1021,115314,21191D,"Mohr, Scott",t0201826,,9208156390,scottam99@gmail.com,Current Resident,580,10/10/2005,11/1/2008,10/31/2009,10/15/2005,,,,450,1,Renewal
1021,30101,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2006,6/30/2007,7/8/2005,,,,505,1,Renewal
1021,249667,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2011,6/30/2012,7/8/2005,,,,589,1,Renewal
1021,608138,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2016,6/30/2017,7/8/2005,,,,655,1,Renewal
1021,709698,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2017,6/30/2018,7/8/2005,,,,680,1,Renewal
1021,526771,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2015,6/30/2016,7/8/2005,,,,625,1,Renewal
1021,28138,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/8/2005,6/30/2006,7/8/2005,,,,505,1,New Tenant
1021,198139,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2010,6/30/2011,7/8/2005,,,,580,1,Renewal
1021,365252,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2013,6/30/2014,7/8/2005,,,,610,1,Renewal
1021,146447,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2009,6/30/2010,7/8/2005,,,,595,1,Renewal
1021,303008,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2012,6/30/2013,7/8/2005,,,,600,1,Renewal
1021,65761,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2007,6/30/2008,7/8/2005,,,,515,1,Renewal
1021,444949,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2014,6/30/2015,7/8/2005,,,,610,1,Renewal
1021,104419,21232D,"Meyer, Mary",t0201852,,9204588461,loveorchids@charter.net,Current Resident,680,7/7/2005,7/1/2008,6/30/2009,7/8/2005,,,,595,1,Renewal
1021,501606,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2015,3/31/2016,3/27/1999,,,,520,1,Renewal
1096,425069,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2014,4/30/2015,8/1/1999,,,,839,1,Renewal
1096,98873,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2008,4/30/2009,8/1/1999,,,,816,1,Renewal
1096,690917,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2017,4/26/2018,8/1/1999,,,,874,1,Renewal
1096,185305,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2010,4/30/2011,8/1/1999,,,,839,1,Renewal
1096,514648,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2015,4/30/2016,8/1/1999,,,,910,1,Renewal
1096,233571,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2011,4/30/2012,8/1/1999,,,,839,1,Renewal
1096,591046,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2016,4/30/2017,8/1/1999,,,,938,1,Renewal
1096,347131,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2013,4/30/2014,8/1/1999,,,,839,1,Renewal
1096,294178,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2012,4/30/2013,8/1/1999,,,,839,1,Renewal
1096,137737,K13,"Potts, Charlene",t0178187,4094436531,,kidsfuntime@yahoo.com,Current Resident,1001,3/1/2003,5/1/2009,4/30/2010,8/1/1999,,,,839,1,Renewal
1066,93817,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2008,2/28/2009,3/1/1997,,,,720,2,Renewal
1066,588033,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2016,2/28/2017,3/1/1997,,,,867,2,Renewal
1066,134018,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2009,8/31/2010,3/1/1997,,,,745,2,Renewal
1066,345512,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2013,2/28/2014,3/1/1997,,,,1011,2,Renewal
1066,27637,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2004,2/28/2007,3/1/1997,,,,710,2,New Tenant
1066,53327,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2007,2/29/2008,3/1/1997,,,,710,2,Renewal
1066,208697,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,9/1/2010,2/29/2012,3/1/1997,,,,952,2,Renewal
1066,290170,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2012,2/28/2013,3/1/1997,,,,986,2,Renewal
1066,692427,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2017,2/28/2018,3/1/1997,,,,873,2,Renewal
1066,423438,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2014,2/28/2015,3/1/1997,,,,1011,2,Renewal
1066,503751,J-01,"Tidwell, **William",t0193902,,,obiwanwilly@cs.com,Current Resident,1059,2/11/2006,3/1/2015,3/29/2016,3/1/1997,,,,0,2,Renewal
1021,163180,21372B,"Salava, Craig",t0201894,,,ctshntfsh@charter.net,Current Resident,565,10/1/2005,10/1/2009,10/31/2010,9/27/1981,,,,470,1,Renewal
1021,388567,21372B,"Salava, Craig",t0201894,,,ctshntfsh@charter.net,Current Resident,565,10/1/2005,11/1/2013,10/31/2014,9/27/1981,,,,495,1,Renewal
1021,270465,21372B,"Salava, Craig",t0201894,,,ctshntfsh@charter.net,Current Resident,565,10/1/2005,11/1/2011,10/31/2012,9/27/1981,,,,475,1,Renewal
1021,95280,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2008,3/31/2009,3/27/1999,,,,400,1,Renewal
1021,182068,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2010,3/31/2011,3/27/1999,,,,415,1,Renewal
1021,346607,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2013,3/31/2014,3/27/1999,,,,490,1,Renewal
1021,583667,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2016,3/31/2017,3/27/1999,,,,545,1,Renewal
1021,28284,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2005,3/31/2007,3/27/1999,,,,395,1,New Tenant
1021,227874,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2011,3/31/2012,3/27/1999,,,,485,1,Renewal
1021,133134,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2009,3/31/2010,3/27/1999,,,,415,1,Renewal
1021,424673,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2014,3/31/2015,3/27/1999,,,,510,1,Renewal
1021,56517,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2007,3/31/2008,3/27/1999,,,,400,1,Renewal
1021,290477,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2012,3/31/2013,3/27/1999,,,,490,1,Renewal
1021,695305,23092B,"Doersch, Terry",t0202015,,9204582037,,Current Resident,580,4/1/2006,4/1/2017,3/31/2018,3/27/1999,,,,565,1,Renewal
1021,287487,23093D,"Escobar, Francisco",t0202020,9202871818,,,Current Resident,610,3/1/2006,3/1/2012,2/28/2013,12/27/2002,,,,515,1,Renewal
1021,133075,23093D,"Escobar, Francisco",t0202020,9202871818,,,Current Resident,610,3/1/2006,3/1/2009,2/28/2010,12/27/2002,,,,470,1,Renewal
1021,420887,23093D,"Escobar, Francisco",t0202020,9202871818,,,Current Resident,610,3/1/2006,3/1/2014,2/28/2015,12/27/2002,,,,525,1,Renewal
1021,94079,23093D,"Escobar, Francisco",t0202020,9202871818,,,Current Resident,610,3/1/2006,3/1/2008,2/28/2009,12/27/2002,,,,425,1,Renewal
1021,181606,23093D,"Escobar, Francisco",t0202020,9202871818,,,Current Resident,610,3/1/2006,3/1/2010,2/28/2011,12/27/2002,,,,470,1,Renewal
1021,496950,23093D,"Escobar, Francisco",t0202020,9202871818,,,Current Resident,610,3/1/2006,3/1/2015,2/29/2016,12/27/2002,,,,545,1,Renewal
1021,50170,23093D,"Escobar, Francisco",t0202020,9202871818,,,Current Resident,610,3/1/2006,2/1/2007,2/28/2008,12/27/2002,,,,415,1,Renewal
